timestamp,actual_power_kw,persistence_prediction,gradient_boosting_prediction,fold
2026-05-19 04:00:00,1182.1,628.6,857.771932725643,3
2026-05-19 05:00:00,1372.9,1380.3,1179.371758236952,3
2026-05-19 06:00:00,1659.9,1821.5,1493.1214078515875,3
2026-05-19 07:00:00,1523.8,445.90000000000003,1608.1404096752667,3
2026-05-19 08:00:00,1669.0,2145.5,2032.984159945791,3
2026-05-19 09:00:00,1751.8,2876.7,2394.236574881027,3
2026-05-19 10:00:00,1396.2,3761.2,3107.9063089993224,3
2026-05-19 11:00:00,1948.5,4152.7,3171.3469471957937,3
2026-05-19 12:00:00,3182.3,4566.4,3177.3167314775537,3
2026-05-19 13:00:00,1791.0,3246.2,4053.2477988602363,3
2026-05-19 14:00:00,3404.3999999999996,2146.9,3181.483199371961,3
2026-05-19 15:00:00,3035.3,2064.9,3795.67812403782,3
2026-05-19 16:00:00,816.1999999999999,963.2,3186.4808616599444,3
2026-05-19 17:00:00,1650.6000000000001,1737.1000000000001,1584.9562429575867,3
2026-05-19 18:00:00,967.0,1294.2,2263.939902206233,3
2026-05-19 19:00:00,215.9,1108.6,1400.4567885148388,3
2026-05-19 20:00:00,997.0,718.9,1134.948109757097,3
2026-05-19 21:00:00,693.0,766.0999999999999,1641.5471366255317,3
2026-05-19 22:00:00,728.5,550.6,1124.1605343711256,3
2026-05-19 23:00:00,599.6999999999999,818.5,1130.6320837398016,3
2026-05-20 00:00:00,589.4,1355.8,1177.5730464925723,3
2026-05-20 01:00:00,1278.0,1097.3,1114.2218666527924,3
2026-05-20 02:00:00,56.2,659.0,1076.5851615329823,3
2026-05-20 03:00:00,720.0,273.4,742.4975120628774,3
2026-05-20 04:00:00,589.5,1182.1,1563.75768202164,3
2026-05-20 05:00:00,878.7,1372.9,1912.3767521695736,3
2026-05-20 06:00:00,1322.0,1659.9,1595.6442034158135,3
2026-05-20 07:00:00,711.0,1523.8,1501.7217089071028,3
2026-05-20 08:00:00,3248.1000000000004,1669.0,2206.639697735135,3
2026-05-20 09:00:00,4252.4,1751.8,2691.872685739325,3
2026-05-20 10:00:00,2560.8,1396.2,2678.5453245681583,3
2026-05-20 11:00:00,1106.9,1948.5,2954.4500222374795,3
2026-05-20 12:00:00,2628.6,3182.3,2725.8745407105093,3
2026-05-20 13:00:00,2867.3,1791.0,2805.4429238015236,3
2026-05-20 14:00:00,1281.0,3404.3999999999996,3195.831023732373,3
2026-05-20 15:00:00,3738.4,3035.3,2501.0904232038065,3
2026-05-20 16:00:00,1043.5,816.1999999999999,1456.0488886472385,3
2026-05-20 17:00:00,1101.1,1650.6000000000001,1560.0663908724234,3
2026-05-20 18:00:00,1832.2,967.0,1009.1072747914741,3
2026-05-20 19:00:00,520.4,215.9,1184.1448240935854,3
2026-05-20 20:00:00,200.4,997.0,837.8591789173724,3
2026-05-20 21:00:00,290.6,693.0,923.3271663787536,3
2026-05-20 22:00:00,334.9,728.5,740.0466344272273,3
2026-05-20 23:00:00,153.0,599.6999999999999,677.1025637301576,3
2026-05-21 00:00:00,1431.2,589.4,618.787031303583,3
2026-05-21 01:00:00,665.1,1278.0,804.8127384440126,3
2026-05-21 02:00:00,819.5,56.2,663.3566322250467,3
2026-05-21 03:00:00,817.5,720.0,830.3729656266534,3
2026-05-21 04:00:00,743.1,589.5,906.870361470839,3
2026-05-21 05:00:00,2193.8,878.7,1100.0651527195869,3
2026-05-21 06:00:00,1659.1,1322.0,1383.202420594175,3
2026-05-21 07:00:00,1969.7,711.0,1220.334449501322,3
2026-05-21 08:00:00,3533.0,3248.1000000000004,2653.051067846936,3
2026-05-21 09:00:00,1673.4,4252.4,2228.021546346995,3
2026-05-21 10:00:00,1759.2,2560.8,2530.166051162138,3
2026-05-21 11:00:00,2578.5,1106.9,2911.747150538308,3
2026-05-21 12:00:00,3928.9,2628.6,3087.7738534746395,3
2026-05-21 13:00:00,2062.3,2867.3,2861.3210507389367,3
2026-05-21 14:00:00,3997.5,1281.0,2459.2982786441166,3
2026-05-21 15:00:00,2072.1,3738.4,2398.5300548752125,3
2026-05-21 16:00:00,2121.8,1043.5,1810.0614995160263,3
2026-05-21 17:00:00,1018.1999999999999,1101.1,1862.5771676303032,3
2026-05-21 18:00:00,3113.9,1832.2,1345.0432144251838,3
2026-05-21 19:00:00,611.4,520.4,990.3876510545011,3
2026-05-21 20:00:00,1087.2,200.4,730.3727188248085,3
2026-05-21 21:00:00,1322.9,290.6,738.2813008883406,3
2026-05-21 22:00:00,2580.4,334.9,739.4699198868038,3
2026-05-21 23:00:00,466.59999999999997,153.0,901.7149567429038,3
2026-05-22 00:00:00,179.9,1431.2,816.0019964740786,3
2026-05-22 01:00:00,245.9,665.1,634.0522766271212,3
2026-05-22 02:00:00,248.89999999999998,819.5,757.9181849633208,3
2026-05-22 03:00:00,163.89999999999998,817.5,757.9181849633208,3
2026-05-22 04:00:00,451.7,743.1,904.8529348501753,3
2026-05-22 05:00:00,1933.0,2193.8,1425.5997232118218,3
2026-05-22 06:00:00,1100.6999999999998,1659.1,1764.9325203420829,3
2026-05-22 07:00:00,2931.6,1969.7,1180.848882724961,3
2026-05-22 08:00:00,2766.5,3533.0,3146.8565386566174,3
2026-05-22 09:00:00,1666.6,1673.4,2931.032596682071,3
2026-05-22 10:00:00,3872.6,1759.2,2063.7733528727567,3
2026-05-22 11:00:00,2829.1,2578.5,3007.796476210301,3
2026-05-22 12:00:00,2491.5,3928.9,2872.9289964868967,3
2026-05-22 13:00:00,2111.2999999999997,2062.3,2793.304708143838,3
2026-05-22 14:00:00,2716.4,3997.5,2573.5969821051995,3
2026-05-22 15:00:00,1997.5,2072.1,2669.5377500256204,3
2026-05-22 16:00:00,1754.2,2121.8,1985.3214050349955,3
2026-05-22 17:00:00,1651.7,1018.1999999999999,1831.8325743496353,3
2026-05-22 18:00:00,1449.1,3113.9,1887.0879823131322,3
2026-05-22 19:00:00,1013.9,611.4,1061.9829816289046,3
2026-05-22 20:00:00,339.8,1087.2,843.1651849516642,3
2026-05-22 21:00:00,331.3,1322.9,795.9717225765872,3
2026-05-22 22:00:00,343.1,2580.4,922.1323913357205,3
2026-05-22 23:00:00,771.1,466.59999999999997,653.3826588232872,3
2026-05-23 00:00:00,210.29999999999998,179.9,742.9830417031055,4
2026-05-23 01:00:00,679.0,245.9,622.0409978406652,4
2026-05-23 02:00:00,292.9,248.89999999999998,797.218304900756,4
2026-05-23 03:00:00,1200.0,163.89999999999998,929.9554848894677,4
2026-05-23 04:00:00,1257.8,451.7,1121.6993389745912,4
2026-05-23 05:00:00,671.8000000000001,1933.0,1569.9457743857422,4
2026-05-23 06:00:00,1212.9,1100.6999999999998,1487.2973939895458,4
2026-05-23 07:00:00,3190.6,2931.6,1831.6426265461432,4
2026-05-23 08:00:00,3612.6,2766.5,2567.7424259403615,4
2026-05-23 09:00:00,1618.6,1666.6,2171.94735578595,4
2026-05-23 10:00:00,1685.1,3872.6,2867.758357190115,4
2026-05-23 11:00:00,3809.5,2829.1,2919.338063616821,4
2026-05-23 12:00:00,4016.5,2491.5,2819.749530169607,4
2026-05-23 13:00:00,3432.0,2111.2999999999997,2913.148842923375,4
2026-05-23 14:00:00,5030.6,2716.4,2818.1763488707256,4
2026-05-23 15:00:00,621.3,1997.5,2553.240083137709,4
2026-05-23 16:00:00,2236.7,1754.2,1544.1584140311209,4
2026-05-23 17:00:00,1901.5,1651.7,2039.9488840329784,4
2026-05-23 18:00:00,2465.7,1449.1,1769.8498173538214,4
2026-05-23 19:00:00,1387.6000000000001,1013.9,1147.5621422597771,4
2026-05-23 20:00:00,1156.9,339.8,807.146347164851,4
2026-05-23 21:00:00,854.8,331.3,808.4240165182985,4
2026-05-23 22:00:00,770.6,343.1,1011.6379094343644,4
2026-05-23 23:00:00,214.5,771.1,695.1899692030918,4
2026-05-24 00:00:00,247.6,210.29999999999998,625.5488171103409,4
2026-05-24 01:00:00,335.0,679.0,625.5488171103409,4
2026-05-24 02:00:00,422.9,292.9,624.3272253217474,4
2026-05-24 03:00:00,607.8,1200.0,704.0257589568696,4
2026-05-24 04:00:00,339.4,1257.8,953.6393530964259,4
2026-05-24 05:00:00,774.5,671.8000000000001,1212.8733787315798,4
2026-05-24 06:00:00,1068.3,1212.9,1470.2434123962178,4
2026-05-24 07:00:00,5215.4,3190.6,1935.0288309074992,4
2026-05-24 08:00:00,1612.1,3612.6,2910.114740445348,4
2026-05-24 09:00:00,1474.3999999999999,1618.6,2022.2789756689244,4
2026-05-24 10:00:00,3969.6,1685.1,2368.0770805497464,4
2026-05-24 11:00:00,2975.3,3809.5,2740.4906966391854,4
2026-05-24 12:00:00,4318.2,4016.5,2992.5468738830696,4
2026-05-24 13:00:00,1987.7,3432.0,2713.096153664991,4
2026-05-24 14:00:00,4782.6,5030.6,2999.086863450678,4
2026-05-24 15:00:00,2811.8,621.3,2686.3514637003996,4
2026-05-24 16:00:00,1589.6000000000001,2236.7,2201.9103807117394,4
2026-05-24 17:00:00,2791.1,1901.5,1432.8482307980637,4
2026-05-24 18:00:00,907.5,2465.7,1705.052256267761,4
2026-05-24 19:00:00,609.0,1387.6000000000001,985.6365488163655,4
2026-05-24 20:00:00,585.1,1156.9,953.6127142839765,4
2026-05-24 21:00:00,970.1,854.8,1091.1496791566121,4
2026-05-24 22:00:00,230.70000000000002,770.6,755.8139732439347,4
2026-05-24 23:00:00,527.9,214.5,771.3964995678073,4
2026-05-25 00:00:00,521.4000000000001,247.6,715.0939121409767,4
2026-05-25 01:00:00,866.9000000000001,335.0,758.0759314982656,4
2026-05-25 02:00:00,1520.4,422.9,742.5065025088828,4
2026-05-25 03:00:00,2324.1000000000004,607.8,822.8555668619155,4
2026-05-25 04:00:00,2330.3,339.4,1247.5358250335714,4
2026-05-25 05:00:00,1465.3,774.5,1492.650536629146,4
2026-05-25 06:00:00,1163.0,1068.3,1572.2316664077043,4
2026-05-25 07:00:00,3781.2999999999997,5215.4,2088.155507921938,4
2026-05-25 08:00:00,2227.5,1612.1,2933.842077178056,4
2026-05-25 09:00:00,1559.3,1474.3999999999999,2601.8958651278217,4
2026-05-25 10:00:00,5587.7,3969.6,2760.1367451919377,4
2026-05-25 11:00:00,4474.5,2975.3,3324.8872430050155,4
2026-05-25 12:00:00,3049.3,4318.2,3741.186910417349,4
2026-05-25 13:00:00,4877.7,1987.7,3239.109036814865,4
2026-05-25 14:00:00,2053.0,4782.6,3576.4690102035247,4
2026-05-25 15:00:00,1093.0,2811.8,2382.773021244693,4
2026-05-25 16:00:00,1448.5,1589.6000000000001,1792.7460299692739,4
2026-05-25 17:00:00,2137.0,2791.1,1912.842735736483,4
2026-05-25 18:00:00,2435.8,907.5,1859.9998694011354,4
2026-05-25 19:00:00,426.7,609.0,1333.2584073375722,4
2026-05-25 20:00:00,425.4,585.1,953.3929033115941,4
2026-05-25 21:00:00,996.5999999999999,970.1,984.5864843364499,4
2026-05-25 22:00:00,674.6,230.70000000000002,1003.1800197068341,4
2026-05-25 23:00:00,799.8,527.9,837.3901128129398,4
2026-05-26 00:00:00,332.6,521.4000000000001,954.5497846944737,4
2026-05-26 01:00:00,168.0,866.9000000000001,899.1064076334957,4
2026-05-26 02:00:00,872.4,1520.4,966.4922966512213,4
2026-05-26 03:00:00,1479.4,2324.1000000000004,1292.6437614464626,4
2026-05-26 04:00:00,518.2,2330.3,1372.3743715354424,4
2026-05-26 05:00:00,940.7,1465.3,1271.2377880498038,4
2026-05-26 06:00:00,3467.3,1163.0,1493.0801571578324,4
2026-05-26 07:00:00,1686.2,3781.2999999999997,2088.774764082562,4
2026-05-26 08:00:00,1298.0,2227.5,2387.4522102698957,4
2026-05-26 09:00:00,1348.1,1559.3,1726.4801333224873,4
2026-05-26 10:00:00,1911.7,5587.7,2346.2173822375757,4
2026-05-26 11:00:00,2901.8,4474.5,2907.643071479453,4
2026-05-26 12:00:00,2506.1,3049.3,3014.5689231245583,4
2026-05-26 13:00:00,2587.2,4877.7,2933.683608479817,4
2026-05-26 14:00:00,1972.3999999999999,2053.0,3006.620062907608,4
2026-05-26 15:00:00,2003.5,1093.0,2758.8883857953133,4
2026-05-26 16:00:00,2667.1,1448.5,1573.5873748127694,4
2026-05-26 17:00:00,1963.3,2137.0,2068.776208894168,4
2026-05-26 18:00:00,1308.0,2435.8,1293.3895514866708,4
2026-05-26 19:00:00,1210.2,426.7,874.3662898209284,4
2026-05-26 20:00:00,1726.8,425.4,789.7568162249765,4
2026-05-26 21:00:00,503.3,996.5999999999999,928.5839412213248,4
2026-05-26 22:00:00,69.0,674.6,668.5398499466733,4
2026-05-26 23:00:00,112.49999999999999,799.8,683.9467220719782,4
2026-05-27 00:00:00,482.5,332.6,620.6750320982394,4
2026-05-27 01:00:00,700.0,168.0,731.7006213950806,4
2026-05-27 02:00:00,939.3,872.4,783.4076824518557,4
2026-05-27 03:00:00,1210.4,1479.4,1092.2057459557823,4
2026-05-27 04:00:00,1033.3,518.2,1322.7333630343637,4
2026-05-27 05:00:00,1856.0,940.7,1185.4954631229687,4
2026-05-27 06:00:00,1135.9,3467.3,2007.3560144010728,4
2026-05-27 07:00:00,2104.5,1686.2,1672.7075126662905,4
2026-05-27 08:00:00,4445.6,1298.0,2818.8305450879866,4
2026-05-27 09:00:00,3633.5,1348.1,2453.7038487237037,4
2026-05-27 10:00:00,2478.0,1911.7,3113.4140172017446,4
2026-05-27 11:00:00,4634.9,2901.8,2847.8663528398065,4
2026-05-27 12:00:00,2078.2,2506.1,2942.121516170722,4
2026-05-27 13:00:00,788.6,2587.2,3057.209238436208,4
2026-05-27 14:00:00,1921.9,1972.3999999999999,1842.8888965457797,4
2026-05-27 15:00:00,2020.7,2003.5,2571.529606605341,4
2026-05-27 16:00:00,1283.2,2667.1,1908.0004897426302,4
2026-05-27 17:00:00,2520.5,1963.3,1617.6250650880672,4
2026-05-27 18:00:00,3526.0,1308.0,1776.7393578995102,4
2026-05-27 19:00:00,1745.0,1210.2,1061.517523827072,4
2026-05-27 20:00:00,1053.5,1726.8,1141.8557705150342,4
2026-05-27 21:00:00,1116.2,503.3,784.8993658847362,4
2026-05-27 22:00:00,1031.5,69.0,784.8993658847362,4
2026-05-27 23:00:00,932.7,112.49999999999999,759.8033424184641,4
2026-05-28 00:00:00,668.6,482.5,832.6258338936344,4
2026-05-28 01:00:00,1592.1,700.0,680.2216752943641,4
2026-05-28 02:00:00,994.7,939.3,900.7373353724506,4
2026-05-28 03:00:00,2555.2,1210.4,896.9103899575078,4
2026-05-28 04:00:00,929.3,1033.3,1301.8735620815967,4
2026-05-28 05:00:00,519.6,1856.0,1604.6891526032919,4
2026-05-28 06:00:00,2083.4,1135.9,1662.9529638976112,4
2026-05-28 07:00:00,1905.1,2104.5,2097.9302626112462,4
2026-05-28 08:00:00,2142.8,4445.6,2770.2216425825873,4
2026-05-28 09:00:00,1310.3000000000002,3633.5,2622.5727136713367,4
2026-05-28 10:00:00,2516.9,2478.0,2118.1950232253175,4
2026-05-28 11:00:00,2364.3,4634.9,3504.3334151646923,4
2026-05-28 12:00:00,5207.3,2078.2,2993.79177263626,4
2026-05-28 13:00:00,2454.7000000000003,788.6,2508.886636075255,4
2026-05-28 14:00:00,5030.6,1921.9,2943.8232097850305,4
2026-05-28 15:00:00,2128.0,2020.7,2814.671278270117,4
2026-05-28 16:00:00,2406.7,1283.2,2317.7585944070825,4
2026-05-28 17:00:00,2681.3,2520.5,2269.670495299874,4
2026-05-28 18:00:00,1703.7,3526.0,2210.401401456222,4
2026-05-28 19:00:00,2492.7,1745.0,1471.546372346418,4
2026-05-28 20:00:00,2040.5,1053.5,1209.271440430881,4
2026-05-28 21:00:00,1715.6000000000001,1116.2,1328.2551583513423,4
2026-05-28 22:00:00,397.79999999999995,1031.5,1614.6639274918855,4
2026-05-28 23:00:00,609.5,932.7,881.668792567961,4
2026-05-29 00:00:00,546.8000000000001,668.6,858.9745975132477,4
2026-05-29 01:00:00,446.8,1592.1,968.0227872333477,4
2026-05-29 02:00:00,914.6,994.7,952.933252312437,4
2026-05-29 03:00:00,714.9,2555.2,1356.0113818271648,4
2026-05-29 04:00:00,1545.0,929.3,1080.1708225502766,4
2026-05-29 05:00:00,1076.3,519.6,1399.6864785172447,4
2026-05-29 06:00:00,3582.0,2083.4,1455.1803560054545,4
2026-05-29 07:00:00,2538.3,1905.1,2509.3547006010353,4
2026-05-29 08:00:00,1596.7,2142.8,3095.6813827862507,4
2026-05-29 09:00:00,2021.4,1310.3000000000002,2005.7204252776398,4
2026-05-29 10:00:00,1418.5,2516.9,3371.8345463186092,4
2026-05-29 11:00:00,3867.0,2364.3,2815.5265510358927,4
2026-05-29 12:00:00,3388.9,5207.3,3777.8788586412934,4
2026-05-29 13:00:00,4345.2,2454.7000000000003,2556.9293713243887,4
2026-05-29 14:00:00,4094.7,5030.6,3578.1336323345304,4
2026-05-29 15:00:00,3394.3,2128.0,2814.671278270117,4
2026-05-29 16:00:00,2078.9,2406.7,2357.8356033251034,4
2026-05-29 17:00:00,2964.0,2681.3,2357.747328459525,4
2026-05-29 18:00:00,1699.5,1703.7,2171.2727870535123,4
2026-05-29 19:00:00,1955.1999999999998,2492.7,1575.7119128025877,4
2026-05-29 20:00:00,729.2,2040.5,1313.5581162517285,4
2026-05-29 21:00:00,431.0,1715.6000000000001,1116.712750800686,4
2026-05-29 22:00:00,556.6999999999999,397.79999999999995,889.4037633771782,4
2026-05-29 23:00:00,283.0,609.5,792.2229679582063,4
